zipcode,base_total_capacity,new_build_capacity,expansion_capacity,total_after,desert_threshold,is_desert_after
00501,0.0,0.0,0.0,0.0,0.0,False
00544,0.0,0.0,0.0,0.0,0.0,False
06390,0.0,100.0,0.0,100.0,1.3333333333333333,False
10001,609.0,800.0,96.0,1505.0,697.7333333333332,False
10002,4729.0,1600.0,610.0000000000001,6939.0,3553.4,False
10003,1995.0,1600.0,160.0,3755.0,1015.2666666666667,False
10004,263.0,500.0,38.666666666666664,801.6666666666666,237.2,False
10005,39.0,800.0,0.0,839.0,412.7,False
10006,156.0,100.0,21.333333333333332,277.3333333333333,134.5,False
10007,284.0,800.0,3.3333333333333335,1087.3333333333333,410.0,False
10008,0.0,0.0,0.0,0.0,0.0,False
10009,1784.0,2000.0,245.99999999999974,4029.9999999999995,1551.6666666666665,False
10010,234.0,2000.0,0.0,2234.0,1194.2666666666667,False
10011,1956.0,1200.0,164.0,3320.0,1075.8,False
10012,24.0,900.0,0.0,924.0,339.4,False
10013,435.0,1600.0,32.66666666666667,2067.6666666666665,1060.8666666666666,False
10014,1711.0,400.0,201.0,2312.0,785.5,False
10016,823.0,2400.0,0.0,3223.0,1301.6666666666665,False
10017,107.0,400.0,0.0,507.0,254.6,False
10018,0.0,400.0,0.0,400.0,267.2,False
10019,591.0,1600.0,0.0,2191.0,1046.1,False
10020,44.0,0.0,0.0,44.0,0.0,False
10021,460.0,2400.0,0.0,2860.0,1445.7999999999997,False
10022,16.0,1700.0,0.0,1716.0,934.1999999999999,False
10023,1099.0,4400.0,165.33333333333334,5664.333333333333,2433.5333333333333,False
10024,1243.0,5200.0,198.99999999999955,6642.0,2951.333333333333,False
10025,2553.0,5200.0,308.3333333333333,8061.333333333333,3391.2666666666664,False
10026,1706.0,2800.0,63.3333333333331,4569.333333333333,1827.0666666666666,False
10027,3758.0,4000.0,423.99999999999994,8182.0,2951.5999999999995,False
10028,348.0,2200.0,10.0,2558.0,1632.7999999999997,False
10029,3358.0,4800.0,243.33333333333334,8401.333333333334,4836.9,False
10030,1272.0,2400.0,48.0,3720.0,2117.6,False
10031,1577.0,2800.0,172.66666666666669,4549.666666666667,3292.7,False
10032,3222.0,2400.0,292.0,5914.0,2954.1,False
10033,2893.0,4000.0,137.3333333333329,7030.333333333333,3622.3,False
10034,3126.0,2800.0,343.3333333333333,6269.333333333333,2902.4,False
10035,2075.0,2800.0,187.99999999999997,5063.0,2861.3,False
10036,686.0,800.0,22.666666666666668,1508.6666666666667,529.8666666666666,False
10037,586.0,1200.0,92.33333333333321,1878.3333333333333,1283.0,False
10038,802.0,800.0,94.66666666666667,1696.6666666666667,709.1999999999999,False
10039,1423.0,2400.0,65.33333333333334,3888.3333333333335,2316.0,False
10040,2594.0,2400.0,113.33333333333334,5107.333333333333,2825.0,False
10041,0.0,0.0,0.0,0.0,0.0,False
10043,0.0,0.0,0.0,0.0,0.0,False
10044,489.0,1200.0,26.0,1715.0,585.5999999999999,False
10045,0.0,0.0,0.0,0.0,0.0,False
10055,0.0,0.0,0.0,0.0,0.0,False
10060,0.0,0.0,0.0,0.0,0.0,False
10065,845.0,2800.0,46.666666666666664,3691.6666666666665,1366.7333333333331,False
10069,16.0,1000.0,0.0,1016.0,428.59999999999997,False
10075,235.0,1600.0,28.666666666666668,1863.6666666666667,840.1999999999999,False
10080,0.0,0.0,0.0,0.0,0.0,False
10081,0.0,0.0,0.0,0.0,0.0,False
10087,0.0,0.0,0.0,0.0,0.0,False
10090,0.0,0.0,0.0,0.0,0.0,False
10101,0.0,0.0,0.0,0.0,0.0,False
10102,0.0,0.0,0.0,0.0,0.0,False
10103,0.0,0.0,0.0,0.0,0.0,False
10104,0.0,0.0,0.0,0.0,0.0,False
10105,0.0,0.0,0.0,0.0,0.0,False
10106,0.0,0.0,0.0,0.0,0.0,False
10107,0.0,0.0,0.0,0.0,0.0,False
10108,0.0,0.0,0.0,0.0,0.0,False
10109,0.0,0.0,0.0,0.0,0.0,False
10110,0.0,0.0,0.0,0.0,0.0,False
10111,0.0,0.0,0.0,0.0,0.0,False
10112,0.0,0.0,0.0,0.0,0.0,False
10113,0.0,0.0,0.0,0.0,0.0,False
10114,0.0,0.0,0.0,0.0,0.0,False
10115,0.0,0.0,0.0,0.0,0.0,False
10116,0.0,0.0,0.0,0.0,0.0,False
10117,0.0,0.0,0.0,0.0,0.0,False
10118,0.0,0.0,0.0,0.0,0.0,False
10119,0.0,0.0,0.0,0.0,0.0,False
10120,0.0,0.0,0.0,0.0,0.0,False
10121,0.0,0.0,0.0,0.0,0.0,False
10122,0.0,0.0,0.0,0.0,0.0,False
10123,0.0,0.0,0.0,0.0,0.0,False
10124,0.0,0.0,0.0,0.0,0.0,False
10125,0.0,0.0,0.0,0.0,0.0,False
10126,0.0,0.0,0.0,0.0,0.0,False
10128,301.0,3700.0,10.666666666666666,4011.6666666666665,1886.3999999999999,False
10129,0.0,0.0,0.0,0.0,0.0,False
10130,0.0,0.0,0.0,0.0,0.0,False
10131,0.0,0.0,0.0,0.0,0.0,False
10132,0.0,0.0,0.0,0.0,0.0,False
10133,0.0,0.0,0.0,0.0,0.0,False
10138,0.0,0.0,0.0,0.0,0.0,False
10150,0.0,0.0,0.0,0.0,0.0,False
10151,0.0,0.0,0.0,0.0,0.0,False
10152,0.0,0.0,0.0,0.0,0.0,False
10153,0.0,0.0,0.0,0.0,0.0,False
10154,0.0,0.0,0.0,0.0,0.0,False
10155,0.0,0.0,0.0,0.0,0.0,False
10156,0.0,0.0,0.0,0.0,0.0,False
10157,0.0,0.0,0.0,0.0,0.0,False
10158,0.0,0.0,0.0,0.0,0.0,False
10159,0.0,0.0,0.0,0.0,0.0,False
10160,0.0,0.0,0.0,0.0,0.0,False
10161,0.0,0.0,0.0,0.0,0.0,False
10162,0.0,200.0,0.0,200.0,51.666666666666664,False
10163,0.0,0.0,0.0,0.0,0.0,False
10164,0.0,0.0,0.0,0.0,0.0,False
10165,0.0,0.0,0.0,0.0,0.0,False
10166,0.0,0.0,0.0,0.0,0.0,False
10167,0.0,0.0,0.0,0.0,0.0,False
10168,0.0,0.0,0.0,0.0,0.0,False
10169,0.0,0.0,0.0,0.0,0.0,False
10170,0.0,0.0,0.0,0.0,0.0,False
10171,0.0,0.0,0.0,0.0,0.0,False
10172,0.0,0.0,0.0,0.0,0.0,False
10173,0.0,0.0,0.0,0.0,0.0,False
10174,0.0,0.0,0.0,0.0,0.0,False
10175,0.0,0.0,0.0,0.0,0.0,False
10176,0.0,0.0,0.0,0.0,0.0,False
10177,0.0,0.0,0.0,0.0,0.0,False
10178,0.0,0.0,0.0,0.0,0.0,False
10179,0.0,0.0,0.0,0.0,0.0,False
10185,0.0,0.0,0.0,0.0,0.0,False
10199,0.0,0.0,0.0,0.0,0.0,False
10203,0.0,0.0,0.0,0.0,0.0,False
10211,0.0,0.0,0.0,0.0,0.0,False
10212,0.0,0.0,0.0,0.0,0.0,False
10213,0.0,0.0,0.0,0.0,0.0,False
10242,0.0,0.0,0.0,0.0,0.0,False
10249,0.0,0.0,0.0,0.0,0.0,False
10256,0.0,0.0,0.0,0.0,0.0,False
10258,0.0,0.0,0.0,0.0,0.0,False
10259,0.0,0.0,0.0,0.0,0.0,False
10260,0.0,0.0,0.0,0.0,0.0,False
10261,0.0,0.0,0.0,0.0,0.0,False
10265,0.0,0.0,0.0,0.0,0.0,False
10268,0.0,0.0,0.0,0.0,0.0,False
10269,0.0,0.0,0.0,0.0,0.0,False
10270,0.0,0.0,0.0,0.0,0.0,False
10271,0.0,0.0,0.0,0.0,0.0,False
10272,0.0,0.0,0.0,0.0,0.0,False
10273,0.0,0.0,0.0,0.0,0.0,False
10274,0.0,0.0,0.0,0.0,0.0,False
10275,0.0,0.0,0.0,0.0,0.0,False
10276,0.0,0.0,0.0,0.0,0.0,False
10277,0.0,0.0,0.0,0.0,0.0,False
10278,0.0,0.0,0.0,0.0,0.0,False
10279,0.0,0.0,0.0,0.0,0.0,False
10280,509.0,400.0,12.0,921.0,210.06666666666666,False
10281,0.0,0.0,0.0,0.0,0.0,False
10282,279.0,600.0,0.0,879.0,446.0,False
10285,0.0,0.0,0.0,0.0,0.0,False
10286,0.0,0.0,0.0,0.0,0.0,False
10301,1905.0,3200.0,243.33333333333334,5348.333333333333,2044.5333333333333,False
10302,744.0,1600.0,92.0,2436.0,1662.0,False
10303,1629.0,1600.0,41.33333333333333,3270.3333333333335,2152.3,False
10304,2020.0,2400.0,248.3333333333331,4668.333333333333,2310.133333333333,False
10305,786.0,2000.0,101.99999999999955,2887.9999999999995,1753.9333333333334,False
10306,578.0,3600.0,0.0,4178.0,2642.5999999999995,False
10307,259.0,1600.0,0.0,1859.0,735.3999999999999,False
10308,431.0,1400.0,37.33333333333333,1868.3333333333333,1296.1999999999998,False
103082215,0.0,0.0,0.0,0.0,0.0,False
10309,297.0,2600.0,0.0,2897.0,1791.8666666666668,False
10310,1168.0,2800.0,44.66666666666667,4012.6666666666665,1586.4666666666665,False
10311,123.0,0.0,0.0,123.0,0.0,False
10312,1140.0,4800.0,37.333333333333336,5977.333333333333,3362.333333333333,False
10313,0.0,0.0,0.0,0.0,0.0,False
10314,1654.0,6800.0,112.66666666666667,8566.666666666666,4821.466666666666,False
10451,3287.0,4000.0,329.33333333333337,7616.333333333333,4619.3,False
10452,6984.0,6400.0,440.66666666666663,13824.666666666666,7720.7,False
104524702,0.0,0.0,0.0,0.0,0.0,False
10453,6841.0,6400.0,450.66666666666663,13691.666666666666,7827.9,False
10454,3163.0,3200.0,313.33333333333337,6676.333333333333,3968.3,False
10455,3035.0,2800.0,271.3333333333329,6106.333333333333,4246.5,False
10456,6942.0,8000.0,478.66666666666663,15420.666666666666,8511.0,False
104561938,0.0,0.0,0.0,0.0,0.0,False
104567886,0.0,0.0,0.0,0.0,0.0,False
10457,6559.0,8000.0,523.3333333333323,15082.333333333332,8633.2,False
10458,4657.0,7200.0,123.33333333333333,11980.333333333334,7807.9,False
10459,4018.0,4800.0,248.66666666666666,9066.666666666666,4930.8,False
10460,4820.0,4800.0,255.33333333333331,9875.333333333334,5406.8,False
10461,1462.0,3600.0,33.333333333333336,5095.333333333333,3960.0,False
10462,3425.0,6800.0,320.6666666666667,10545.666666666666,6681.7,False
10463,4249.0,5200.0,368.66666666666663,9817.666666666666,3563.133333333333,False
10464,114.0,100.0,0.0,214.0,172.86666666666667,False
10465,1888.0,4000.0,178.66666666666666,6066.666666666667,2402.133333333333,False
10466,3192.0,5600.0,128.6666666666662,8920.666666666666,5980.6,False
10467,6220.0,7600.0,427.33333333333246,14247.333333333332,8542.2,False
10468,4308.0,8800.0,47.33333333333242,13155.333333333332,7825.9,False
10469,2315.0,5600.0,188.6666666666662,8103.666666666666,5490.3,False
10470,632.0,1600.0,74.0,2306.0,1077.1,False
10471,284.0,1300.0,26.666666666666668,1610.6666666666667,836.0666666666666,False
10472,3577.0,6800.0,147.33333333333331,10524.333333333334,6195.2,False
104726203,0.0,0.0,0.0,0.0,0.0,False
10473,3548.0,4400.0,294.6666666666658,8242.666666666666,4850.7,False
10474,1194.0,1200.0,67.33333333333334,2461.3333333333335,1300.7,False
10475,1808.0,3600.0,276.66666666666623,5684.666666666666,3228.1,False
10501,0.0,100.0,0.0,100.0,42.46666666666666,False
10502,273.0,400.0,14.666666666666666,687.6666666666666,335.5333333333333,False
10503,0.0,0.0,0.0,0.0,0.0,False
10504,706.0,0.0,0.0,706.0,490.8,False
10505,0.0,100.0,0.0,100.0,81.8,False
10506,80.0,400.0,10.666666666666668,490.6666666666667,382.4666666666667,False
10507,220.0,200.0,32.333333333333336,452.3333333333333,354.0,False
10509,1015.0,0.0,0.0,1015.0,980.3999999999999,False
10510,704.0,0.0,0.0,704.0,476.73333333333335,False
10511,72.0,200.0,0.0,272.0,100.73333333333332,False
10512,230.0,1200.0,25.333333333333222,1455.3333333333333,967.3999999999999,False
10514,585.0,200.0,22.39999999999986,807.3999999999999,807.3999999999999,False
10516,163.0,100.0,0.0,263.0,238.9333333333333,False
10517,114.0,0.0,7.333333333333333,121.33333333333333,5.066666666666666,False
10518,0.0,100.0,0.0,100.0,25.6,False
10519,0.0,100.0,0.0,100.0,7.799999999999999,False
10520,847.0,0.0,0.0,847.0,622.4666666666667,False
10521,0.0,0.0,0.0,0.0,0.0,False
10522,439.0,100.0,42.66666666666667,581.6666666666666,573.5999999999999,False
105222861,0.0,0.0,0.0,0.0,0.0,False
10523,733.0,0.0,49.0,782.0,526.8,False
10524,16.0,200.0,0.0,216.0,168.86666666666667,False
10526,0.0,200.0,0.0,200.0,82.79999999999998,False
10527,64.0,0.0,0.0,64.0,35.7,False
10528,690.0,0.0,102.93333333333334,792.9333333333334,792.9333333333334,False
10530,405.0,800.0,16.0,1221.0,582.0666666666666,False
10532,381.0,0.0,21.666666666666664,402.6666666666667,236.26666666666665,False
10533,157.0,600.0,0.0,757.0,575.4666666666667,False
10535,100.0,0.0,4.666666666666667,104.66666666666667,5.3,False
10536,315.0,400.0,0.0,715.0,635.5333333333333,False
10537,0.0,200.0,0.0,200.0,147.0,False
10538,455.0,800.0,36.666666666666664,1291.6666666666667,1271.1999999999998,False
10540,220.0,0.0,0.0,220.0,5.199999999999999,False
10541,958.0,400.0,78.0,1436.0,1272.1333333333332,False
10542,0.0,0.0,0.0,0.0,0.0,False
10543,867.0,800.0,0.0,1667.0,1236.2666666666667,False
10545,0.0,100.0,0.0,100.0,2.6666666666666665,False
10546,0.0,100.0,0.0,100.0,62.099999999999994,False
10547,817.0,0.0,0.0,817.0,335.19999999999993,False
10548,121.0,400.0,0.0,521.0,199.9333333333333,False
10549,734.0,400.0,145.99999999999994,1280.0,882.1999999999999,False
10550,1162.0,2000.0,114.0,3276.0,3096.7,False
10551,0.0,0.0,0.0,0.0,0.0,False
10552,596.0,1200.0,0.0,1796.0,839.6,False
10553,156.0,600.0,0.0,756.0,606.6,False
10560,129.0,500.0,5.333333333333333,634.3333333333334,288.1333333333333,False
10562,1737.0,800.0,198.33333333333331,2735.3333333333335,1364.8666666666666,False
10566,862.0,400.0,113.33333333333327,1375.3333333333333,961.9333333333334,False
10567,215.0,1400.0,0.0,1615.0,999.8666666666666,False
105677400,0.0,0.0,0.0,0.0,0.0,False
10570,316.0,600.0,0.3333333333333333,916.3333333333334,637.1333333333333,False
10573,1557.0,1600.0,197.66666666666654,3354.6666666666665,1975.3333333333333,False
105732118,0.0,0.0,0.0,0.0,0.0,False
10576,40.0,200.0,0.0,240.0,153.13333333333333,False
10577,365.0,0.0,0.0,365.0,125.6,False
10578,0.0,200.0,0.0,200.0,128.26666666666665,False
10579,230.0,100.0,4.666666666666667,334.6666666666667,306.0,False
105792004,0.0,0.0,0.0,0.0,0.0,False
10580,410.0,800.0,0.0,1210.0,1142.4666666666665,False
10583,1776.0,800.0,0.0,2576.0,2547.4666666666662,False
10587,0.0,0.0,0.0,0.0,0.0,False
10588,41.0,500.0,0.0,541.0,189.0,False
10589,210.0,100.0,41.5,351.5,351.5,False
10590,245.0,100.0,3.0,348.0,346.8666666666666,False
10591,1536.0,400.0,124.33333333333334,2060.3333333333335,1066.0666666666666,False
105916002,0.0,0.0,0.0,0.0,0.0,False
10594,32.0,500.0,0.0,532.0,317.2,False
10595,740.0,0.0,0.0,740.0,262.8666666666667,False
10596,0.0,100.0,0.0,100.0,18.799999999999997,False
10597,0.0,100.0,0.0,100.0,58.7,False
10598,1592.0,0.0,0.0,1592.0,1415.4666666666665,False
10601,284.0,0.0,54.19999999999999,338.2,338.2,False
10602,0.0,0.0,0.0,0.0,0.0,False
10603,322.0,1600.0,0.0,1922.0,1018.1333333333333,False
106032625,0.0,0.0,0.0,0.0,0.0,False
10604,727.0,0.0,45.333333333333336,772.3333333333334,766.7333333333332,False
10605,2123.0,0.0,0.0,2123.0,872.1999999999999,False
10606,923.0,0.0,79.33333333333334,1002.3333333333334,756.1333333333333,False
10607,345.0,0.0,64.29999999999997,409.29999999999995,409.29999999999995,False
10610,0.0,0.0,0.0,0.0,0.0,False
10701,2656.0,4400.0,96.33333333333333,7152.333333333333,5810.4,False
10702,0.0,0.0,0.0,0.0,0.0,False
10703,958.0,1200.0,56.33333333333333,2214.3333333333335,1001.6,False
107032701,0.0,0.0,0.0,0.0,0.0,False
10704,620.0,2400.0,12.0,3032.0,1474.5333333333333,False
10705,1750.0,2000.0,25.0,3775.0,2979.5,False
10706,630.0,0.0,0.0,630.0,426.4,False
10707,357.0,400.0,0.0,757.0,493.3333333333333,False
10708,133.0,1300.0,12.333333333333334,1445.3333333333333,967.7333333333332,False
107085916,0.0,0.0,0.0,0.0,0.0,False
10709,437.0,400.0,86.33333333333323,923.3333333333333,541.5333333333333,False
10710,757.0,1600.0,7.333333333333333,2364.3333333333335,1106.5333333333333,False
10801,2024.0,1200.0,104.00000000000001,3328.0,1860.8666666666668,False
108014837,0.0,0.0,0.0,0.0,0.0,False
10802,0.0,0.0,0.0,0.0,0.0,False
10803,660.0,200.0,41.93333333333334,901.9333333333334,901.9333333333334,False
10804,1215.0,0.0,0.0,1215.0,935.0666666666666,False
10805,238.0,1400.0,0.0,1638.0,793.7333333333332,False
10901,973.0,800.0,143.66666666666657,1916.6666666666665,1322.7333333333331,False
10910,0.0,0.0,0.0,0.0,0.0,False
10911,0.0,0.0,0.0,0.0,0.0,False
10912,0.0,0.0,0.0,0.0,0.0,False
10913,363.0,0.0,0.0,363.0,213.86666666666667,False
10914,52.0,0.0,0.0,52.0,30.93333333333333,False
10915,0.0,0.0,0.0,0.0,0.0,False
10916,8.0,300.0,0.0,308.0,218.73333333333335,False
10917,175.0,400.0,0.0,575.0,149.6,False
10918,166.0,800.0,21.333333333333332,987.3333333333334,602.6666666666666,False
10919,100.0,0.0,15.333333333333334,115.33333333333333,33.8,False
10920,462.0,0.0,0.0,462.0,369.06666666666666,False
10921,182.0,0.0,26.333333333333307,208.33333333333331,208.33333333333331,False
10922,0.0,400.0,0.0,400.0,63.33333333333333,False
10923,171.0,1000.0,0.0,1171.0,602.0666666666666,False
10924,435.0,400.0,0.0,835.0,641.8,False
10925,69.0,200.0,6.666666666666668,275.6666666666667,178.2,False
10926,0.0,400.0,0.0,400.0,201.59999999999997,False
109263909,0.0,0.0,0.0,0.0,0.0,False
10927,619.0,800.0,24.666666666666668,1443.6666666666667,1133.6,False
10928,101.0,400.0,0.0,501.0,262.59999999999997,False
10930,92.0,400.0,0.0,492.0,436.8,False
10931,0.0,200.0,0.0,200.0,90.2,False
10932,0.0,0.0,0.0,0.0,0.0,False
10933,0.0,100.0,0.0,100.0,42.39999999999999,False
10940,1566.0,2800.0,89.0,4455.0,2889.0,False
10941,723.0,0.0,0.0,723.0,588.8,False
10949,0.0,0.0,0.0,0.0,0.0,False
10950,713.0,10400.0,93.0,11206.0,6900.666666666666,False
10952,581.0,9200.0,30.999999999999098,9812.0,5402.0,False
10953,0.0,0.0,0.0,0.0,0.0,False
10954,952.0,1600.0,31.666666666666668,2583.6666666666665,1207.1333333333332,False
10956,1649.0,400.0,61.33333333333328,2110.3333333333335,1504.7999999999997,False
10958,0.0,200.0,0.0,200.0,118.46666666666665,False
10959,0.0,0.0,0.0,0.0,0.0,False
10960,460.0,200.0,24.0,684.0,589.3333333333333,False
10962,16.0,300.0,0.0,316.0,206.06666666666666,False
10963,124.0,200.0,0.0,324.0,190.86666666666667,False
10964,135.0,0.0,0.0,135.0,42.73333333333333,False
10965,615.0,400.0,81.99999999999999,1097.0,935.5333333333333,False
10968,173.0,0.0,0.0,173.0,83.8,False
10969,0.0,200.0,0.0,200.0,127.6,False
10970,169.0,1600.0,0.0,1769.0,777.2666666666667,False
109702626,0.0,0.0,0.0,0.0,0.0,False
109702919,0.0,0.0,0.0,0.0,0.0,False
10973,183.0,0.0,0.0,183.0,127.86666666666667,False
10974,48.0,400.0,0.0,448.0,151.79999999999998,False
10975,0.0,100.0,0.0,100.0,38.0,False
10976,0.0,100.0,0.0,100.0,59.93333333333334,False
10977,2287.0,8800.0,154.9999999999991,11242.0,10901.4,False
109778162,0.0,0.0,0.0,0.0,0.0,False
10979,0.0,0.0,0.0,0.0,0.0,False
10980,349.0,800.0,7.0,1156.0,638.1333333333333,False
10981,0.0,0.0,0.0,0.0,0.0,False
10982,0.0,0.0,0.0,0.0,0.0,False
10983,246.0,200.0,10.666666666666666,456.6666666666667,204.2,False
10984,143.0,400.0,0.0,543.0,189.13333333333333,False
10985,0.0,100.0,0.0,100.0,3.0,False
10986,0.0,100.0,0.0,100.0,78.0,False
10987,40.0,200.0,3.3333333333333335,243.33333333333334,137.2,False
10988,0.0,100.0,0.0,100.0,47.46666666666667,False
10989,261.0,100.0,25.333333333333332,386.3333333333333,294.79999999999995,False
10990,406.0,400.0,31.333333333333275,837.3333333333333,837.3333333333333,False
109901026,0.0,0.0,0.0,0.0,0.0,False
10992,360.0,400.0,0.0,760.0,552.1333333333333,False
10993,401.0,0.0,0.0,401.0,162.8,False
10994,825.0,0.0,37.0,862.0,391.5,False
10996,0.0,800.0,0.0,800.0,463.66666666666663,False
10997,0.0,0.0,0.0,0.0,0.0,False
10998,43.0,400.0,0.0,443.0,213.86666666666667,False
11001,537.0,1200.0,0.0,1737.0,1285.8666666666666,False
11002,0.0,0.0,0.0,0.0,0.0,False
11003,2415.0,2800.0,172.33333333333312,5387.333333333333,2083.6666666666665,False
11004,427.0,1200.0,0.0,1627.0,660.0,False
11005,0.0,0.0,0.0,0.0,0.0,False
11010,282.0,2000.0,0.0,2282.0,1292.1333333333332,False
11020,142.0,100.0,14.066666666666666,256.06666666666666,256.06666666666666,False
11021,202.0,800.0,22.666666666666668,1024.6666666666667,889.7333333333332,False
11022,0.0,0.0,0.0,0.0,0.0,False
11023,355.0,600.0,0.0,955.0,808.8666666666666,False
11024,552.0,400.0,68.0,1020.0,731.7333333333332,False
11026,0.0,0.0,0.0,0.0,0.0,False
11027,0.0,0.0,0.0,0.0,0.0,False
11030,689.0,400.0,0.0,1089.0,955.8666666666666,False
11040,1220.0,800.0,172.0,2192.0,1832.7333333333331,False
11042,282.0,0.0,0.0,282.0,0.0,False
11050,1928.0,400.0,129.3333333333333,2457.3333333333335,1931.7333333333331,False
11051,0.0,0.0,0.0,0.0,0.0,False
11052,0.0,0.0,0.0,0.0,0.0,False
11053,0.0,0.0,0.0,0.0,0.0,False
11054,0.0,0.0,0.0,0.0,0.0,False
11055,0.0,0.0,0.0,0.0,0.0,False
11096,349.0,800.0,27.666666666666668,1176.6666666666667,1009.3,False
11101,1616.0,2400.0,201.33333333333312,4217.333333333333,2057.2,False
11102,1390.0,1600.0,115.33333333333334,3105.3333333333335,1384.0,False
11103,524.0,2000.0,1.3333333333333333,2525.3333333333335,1030.0666666666666,False
11104,1229.0,2000.0,179.33333333333312,3408.333333333333,1194.3999999999999,False
11105,830.0,2800.0,0.0,3630.0,1562.7999999999997,False
11106,1535.0,2400.0,98.66666666666667,4033.6666666666665,1466.6666666666665,False
11109,89.0,1200.0,0.0,1289.0,470.19999999999993,False
11120,0.0,0.0,0.0,0.0,0.0,False
11201,1957.0,6400.0,100.0,8457.0,3320.333333333333,False
11202,0.0,0.0,0.0,0.0,0.0,False
11203,3405.0,4800.0,291.33333333333286,8496.333333333332,5174.7,False
11204,3192.0,8800.0,405.9999999999991,12398.0,9011.2,False
11205,918.0,6400.0,0.0,7318.0,3845.2,False
11206,3233.0,8800.0,401.33333333333246,12434.333333333332,8969.0,False
112064814,0.0,0.0,0.0,0.0,0.0,False
11207,6216.0,7200.0,650.6666666666666,14066.666666666666,8164.8,False
112072216,0.0,0.0,0.0,0.0,0.0,False
11208,5054.0,10000.0,517.3333333333314,15571.333333333332,10240.5,False
11209,1423.0,5200.0,190.6666666666662,6813.666666666666,3345.2666666666664,False
11210,2014.0,4400.0,116.66666666666622,6530.666666666666,3465.7999999999997,False
11211,2453.0,6000.0,307.33333333333286,8760.333333333332,3515.5333333333333,False
11212,5430.0,6800.0,526.0000000000001,12756.0,7323.5,False
11213,2191.0,6000.0,208.33333333333334,8399.333333333334,5914.6,False
11214,2498.0,6400.0,286.6666666666657,9184.666666666666,6977.8,False
11215,3125.0,7200.0,207.99999999999955,10533.0,4208.533333333333,False
11216,1778.0,4000.0,71.33333333333334,5849.333333333333,2472.2666666666664,False
11217,1183.0,4800.0,62.66666666666621,6045.666666666666,2088.9333333333334,False
11218,3087.0,6000.0,287.33333333333337,9374.333333333334,4596.2,False
11219,2595.0,16000.0,83.33333333333242,18678.333333333332,13809.8,False
11220,2251.0,7200.0,254.66666666666623,9705.666666666666,8702.2,False
112201220,0.0,0.0,0.0,0.0,0.0,False
11221,2971.0,5600.0,277.3333333333329,8848.333333333332,5778.7,False
112211111,0.0,0.0,0.0,0.0,0.0,False
11222,672.0,3200.0,28.666666666666668,3900.6666666666665,1455.2666666666667,False
11223,1448.0,8400.0,227.9999999999991,10076.0,8003.9,False
11224,1165.0,2800.0,115.99999999999999,4081.0,3256.6,False
11225,1993.0,3600.0,235.3333333333331,5828.333333333333,3561.1,False
11226,3099.0,6800.0,310.6666666666658,10209.666666666666,6777.8,False
11228,1212.0,2800.0,119.33333333333334,4131.333333333333,1998.0,False
112283633,0.0,0.0,0.0,0.0,0.0,False
11229,1840.0,6000.0,185.33333333333331,8025.333333333333,4357.666666666666,False
11230,824.0,10400.0,78.66666666666666,11302.666666666666,6032.466666666667,False
11231,1462.0,4000.0,111.33333333333333,5573.333333333333,2358.6666666666665,False
11232,1699.0,1600.0,227.99999999999997,3527.0,2125.9,False
11233,3415.0,6800.0,402.00000000000006,10617.0,6608.2,False
11234,2870.0,5600.0,310.0,8780.0,4411.866666666667,False
11235,1753.0,5600.0,75.33333333333333,7428.333333333333,3423.7333333333336,False
112356606,0.0,0.0,0.0,0.0,0.0,False
11236,4600.0,6800.0,407.9999999999991,11808.0,7787.5,False
11237,1469.0,2400.0,142.66666666666666,4011.6666666666665,2535.2,False
11238,2010.0,5600.0,168.0,7778.0,2651.5333333333333,False
11239,802.0,400.0,124.66666666666667,1326.6666666666667,983.9,False
11241,0.0,0.0,0.0,0.0,0.0,False
11242,0.0,0.0,0.0,0.0,0.0,False
11243,0.0,0.0,0.0,0.0,0.0,False
11245,0.0,0.0,0.0,0.0,0.0,False
11247,0.0,0.0,0.0,0.0,0.0,False
11249,315.0,6400.0,0.0,6715.0,3306.6666666666665,False
11251,0.0,0.0,0.0,0.0,0.0,False
11252,0.0,0.0,0.0,0.0,0.0,False
11256,0.0,0.0,0.0,0.0,0.0,False
11351,0.0,0.0,0.0,0.0,0.0,False
11352,0.0,0.0,0.0,0.0,0.0,False
11354,1253.0,3200.0,56.0,4509.0,2724.2,False
11355,3453.0,4400.0,342.66666666666663,8195.666666666666,4699.5,False
11356,882.0,2600.0,66.0,3548.0,2236.4,False
11357,1087.0,2800.0,62.0,3949.0,2075.133333333333,False
11358,679.0,2800.0,0.0,3479.0,2537.1,False
11359,0.0,0.0,0.0,0.0,0.0,False
11360,485.0,1200.0,0.0,1685.0,645.4666666666667,False
11361,1501.0,2000.0,148.66666666666666,3649.6666666666665,1354.3333333333333,False
11362,349.0,800.0,17.333333333333332,1166.3333333333333,620.3333333333333,False
11363,226.0,400.0,7.666666666666667,633.6666666666666,389.66666666666663,False
11364,1330.0,2400.0,67.33333333333312,3797.333333333333,1878.3333333333333,False
11365,1306.0,3600.0,136.0,5042.0,3581.3,False
113651365,0.0,0.0,0.0,0.0,0.0,False
11366,587.0,1000.0,54.66666666666667,1641.6666666666667,626.1333333333333,False
11367,2205.0,4800.0,142.66666666666623,7147.666666666666,4088.1,False
113673424,0.0,0.0,0.0,0.0,0.0,False
11368,3057.0,10000.0,262.6666666666667,13319.666666666666,10023.6,False
